idx,question,gold,has_gold,pred_A,em_A,f1_A,hit@10_A,ent_label_A,ent_faith_A,ent_score_A,pred_B,em_B,f1_B,hit@10_B,ent_label_B,ent_faith_B,ent_score_B
1312,when does megan die in life as we knew it,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the Question using ONLY The Context below.Answer the Answer using ONLY THE Context below: <Tr> <Th> SummaryContext: <Td colspan=""2""> <",,,,entailment,1,0.6261647343635559,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated then make the worst possible inference using the following context: <Tr> <Th> Context: Context:Context:Context :Context: Context :Context",,,,neutral,0,0.3003867566585541
1313,a major reason for the rapid rise in mexican foreign debt was,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is the answer that is contained in a context. The answer that the answer does not contain in the Context is the question that is not included in the question.Context:",,,,contradiction,0,0.07996712625026703,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible conclusion.Context:Context:The Cold War is a state of geopolitical tension after World War II. The Cold War",,,,entailment,1,0.5546086430549622
1314,what does the speed of a lens mean,"maximum aperture diameter, or minimum f-number, of a photographic lens. A lens with a larger maximum aperture (that is, a smaller minimum f-number)",True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is the answer that is contained in that context. The answer that the answer to the question is not included in the Context below is the following: Context: Context : Context",0.0,0.052631578947368425,0.0,contradiction,0,0.16299304366111755,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible deduction.Context:Context:Objective:Context :Context: Context:Contexts:Contextual:ContextContext",0.0,0.06666666666666667,0.0,entailment,1,0.585045576095581
1315,when will it start getting hot in georgia,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer will be used in the following context: Context: Context : Context:Context: Context - Context: context: context - Context",,,,contradiction,0,0.08189819753170013,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible assumption.Context: <P> <P><Context:<P> Most of Georgia has a sub-trop",,,,neutral,0,0.38371121883392334
1316,three years after its original ruling the supreme court reversed its opinion about which law,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is 'I'm not sure'. The question is not answered using ONLY that context.Context: The book was the subject of several reported lawsuits. On 1 March 1996 the",,,,contradiction,0,0.10334955900907516,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible deduction.Context:Context:Background:Contexts:Context :Context: Context:ContextContext:context:Context",,,,entailment,1,0.5675679445266724
1317,when is season 3 of star vs the forces of evil come out,"July 15, 2017",True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the answer using ONLY what the context is.Answer the Question using ONLY ( ONLY the Context below).Answer the Answer using ONLY that context below: <Table> <Tr>",0.0,0.0,0.0,entailment,1,0.7209476828575134,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible statement. If it does not clearly stated, then make the worst possible inference and make the most possible inference using the",0.0,0.0,0.0,entailment,1,0.5989065170288086
1318,most points ever averaged in a nba season,"1,389",True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. If the question is not answered, say'I don't know'.Answer the Question using ONLY The Context below.Context: Wilt Chamberlain, Kevin Durant, Kevin Garnett",0.0,0.0,0.0,contradiction,0,0.013253758661448956,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated, make the worst possible inference and make the most possible inference using the following context:Context: Wilt Chamberlain, Kevin Durant, Kevin Garnett,",0.0,0.0,0.0,contradiction,0,0.014850775711238384
1319,where was the titanic going when it sunk,New York City,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is the following: </P> <P>Context: The Atlantic Ocean, the Atlantic Ocean, the Atlantic, the Caribbean, the Gulf Stream, and the Gulf of",0.0,0.0,0.0,neutral,0,0.066349558532238,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible assumption. If it is not stated, then make the worst possible inference and make the most possible inference using the following",0.0,0.0,0.0,neutral,0,0.4569290578365326
1320,who sings it all started with a beer,Frankie Ballard,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the Question using ONLY The Context below.Answer the Answer using ONLY THE Context below: <Tr> <Tr><Tr> </Tr> {Tr> <!--Th colspan",0.0,0.0,1.0,entailment,1,0.6679185628890991,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated in the context, make it the best way inference. Example: Example:Example: Example 2. Example 3. Example 4. Example 2: Example",0.0,0.0,1.0,contradiction,0,0.18250732123851776
1321,who was the first sri lankan politician who held the office of the prime minister for four times,Ranil Wickramasinghe,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer will be the answer to the question.Context: India's Prime Ministers, India's First Prime Ministers and Their Families, and",0.0,0.0,0.0,contradiction,0,0.03294578567147255,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible assumption. If it is explicitly stated that the answer was not explicitly specified, make that best possible conclusion. If not",0.0,0.0,0.0,neutral,0,0.47995299100875854
1322,what is the relationship between measurement and quality control,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is the answer to the question that is not included in the Context below. The answer to this question is the following: Context: Context : Context:Context: Context (",,,,contradiction,0,0.06406445801258087,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible deduction.Context:Context:In common law systems, land tenure is the legal regime in which land is owned by",,,,entailment,1,0.46479180455207825
1323,how many games did the cowboys win last year,9,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. If the question is not answered using ONLY that context, then say 'you don't want to know'.Context:<P> <P> In Major League Baseball, the 300",0.0,0.0,1.0,neutral,0,0.1651412397623062,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible deduction.Context:<P> In Major League Baseball, the 300 win club is the group of pitchers who have",0.0,0.0,1.0,neutral,0,0.2667117118835449
1324,who are the presidents appointed by someone else other than the chief justice,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is the answer to the question that is not in the Context below. The answer to this question is the following: </P> <P> The Chief of Naval Staff",,,,neutral,0,0.1539163887500763,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible assumption. If it is not stated, then make the worst possible inference and make the most possible inference. </P",,,,neutral,0,0.2570676803588867
1325,what does the pacific ring of fire mean for our future,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is sometimes called the circum - Pacific belt. </P> <P>Context: The Ring of Fire is a major area in the basin of the Pacific Ocean where many",,,,neutral,0,0.04151679947972298,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible assumption.Context: The Ring of Fire is a major area in the basin of the Pacific Ocean where many earthquakes and",,,,neutral,0,0.33875730633735657
1326,how does mass marketing help the u.s. economy function,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is the answer that is contained in that context. </P> <P>Context:Context:Objects:ObjectSolutions:ObjectObjects<P> Sol",,,,contradiction,0,0.05080744996666908,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated, make the worst possible inference by using the following context:Context:Context :Context: Context:Contexts:ContextContext:contextsContext:",,,,neutral,0,0.3226551413536072
1327,where is the aqueous humor located in a cow eye,ciliary epithelium,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer will be answered using ONLY what the context is. The Answer: <Tr> <Th colspan=""2""> The anatomy",0.0,0.0,0.0,contradiction,0,0.2713998854160309,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated in the context, make a best possible deduction.Context:Context: Context: Context : Context:Context : Context :Context: Text: Context <",0.0,0.0,0.0,neutral,0,0.4297996461391449
1328,where are the world juniors being played this year,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. If the question is not answered, say'I don't know'. The answer is NOT contained in any context. The answer will be answered using ONLY what is contained in that",,,,contradiction,0,0.08538606017827988,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible assumption. If it is not stated, then make the worst possible inference and make the most possible inference.Context:",,,,entailment,1,0.5006125569343567
1329,who signed the general order that recognized chief petty officer as an official navy rate,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer will be used in the following context:Context:Contexts:Context :Context: Context:ContextContext:Background:Context",,,,contradiction,0,0.0718388482928276,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated, make the worst possible inference and make the most possible inference using the following context:Context:Contexts:Context :Context: Context:ContextContext",,,,entailment,1,0.49585652351379395
1330,what book is the lake house movie based on,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer will be the following: </Tr> <Ul> <Tr> The Lake House </Ul> </Ul><Ul>",,,,neutral,0,0.10712625831365585,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state the answer, make a best possible statement. If it is not stated, then make the worst possible inference and make the most possible inference using",,,,neutral,0,0.385925829410553
1331,list of top colleges in mumbai for commerce,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer will be used in the following context: Context: Context : Context:Context: Context (Context)Context:Context (Context",,,,contradiction,0,0.18571226298809052,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated in the context, make a best possible deduction.Context: <Tr> <Th> Long title </Tr> </Tr > <Th > Long",,,,entailment,1,0.4966200590133667
1332,malcolm in the middle high school play cast,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the answer using ONLY what the context is.Answer the Question using ONLY ( ONLY the Context below).Answer the Answer using ONLY The Context below.Answer The Question using the context",,,,neutral,0,0.11518441140651703,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated in the context, make it the best available inference. Example: Example:Example: Example 2: Example 3: Example 4: Example 1: Example",,,,neutral,0,0.11824776232242584
1333,what does the a113 mean in disney movies,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is the answer to the question that is not in the Context below. The answer to this question is the following: `` The root of the equation f ( x ) =",,,,contradiction,0,0.15072083473205566,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference.Example:Example: Example: Example 2. Example 3. Example 4. Example 5. Example 6. Example 7. Example 8. Example 9. Example 10. Example 11",,,,neutral,0,0.18994005024433136
1334,which item is not part of the ghs system,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is the answer to the question that is not in the Context below. The answer to this question is the following:Context:Contexts:Context :Context: Context:",,,,contradiction,0,0.2086447775363922,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference.Example: UPC - AContext: UPR - A Context: U PR - A Subject: UPP - ASubject: UprisingsContext:UPRIS",,,,neutral,0,0.2674326002597809
1335,which branch of government commands the army and navy,executive branch,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the Question using ONLY The Context below.Answer the Answer using ONLY THE Context below:Context:Context :Context: Context:ContextContext:context:Context (Context: context",0.0,0.0,1.0,entailment,1,0.6577578186988831,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible deduction. If it does not state the answer, make it explicitly stated.Context:Context: Context: ContextContext",0.0,0.0,1.0,entailment,1,0.534511387348175
1336,who played lincoln in steven spielberg's lincoln,Daniel Day-Lewis,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the answer using ONLY The context below and say 'You don't want to know'. <Tr> <Th> <Td colspan=""2""> Lincoln </Th>",0.0,0.0,0.0,contradiction,0,0.14689627289772034,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference.Example:Example: Example: Example of the following: Example Example:Example of the above: ExampleExample: <Table> <Tr> <Th colspan=""2"">",0.0,0.0,0.0,neutral,0,0.20398491621017456
1337,who is the father of gon in hunter x hunter,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the Question using ONLY The Context below.Answer the Answer using ONLYThe Context:Context:Contexts:Context :Context:The Source:ContextContext:<P> <",,,,neutral,0,0.18606959283351898,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible statement. If it does not clearly state, then make the worst possible inference and make the most possible inference using the",,,,neutral,0,0.18552398681640625
1338,who played the guitar solo on the beatles taxman,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. If the question is not answered, say it is not in the Context below. The answer is NOT contained in any context. The question is NOT in theContext: The answer to",,,,contradiction,0,0.12984709441661835,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible statement.Context:Context:The answer is explicitly stated.Contexts:ContextsContext:This is a list",,,,neutral,0,0.41226187348365784
1339,who plays the daughter of the president in designated survivor,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer will be the same as the answer in the previous question.Context:<Dd> <Dl> <Ll",,,,neutral,0,0.03420216217637062,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible statement.Context:<Dd> <Dl> <Ll><Dl > <Dd",,,,neutral,0,0.08025283366441727
1340,how did make it or break it end,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the answer using ONLY a context below: Answer the question with ONLY the answer below.Answer the context using ONLY ( ONLY the Context below)Answer the response using ONLY The Context",,,,neutral,0,0.31993430852890015,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible deduction. If it does not clearly stated, use the best available inference.Context:Context:<Table> <",,,,neutral,0,0.4254986047744751
1341,when was a new hope added to star wars,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the Question using ONLY The Context below.Answer the Answer using ONLYThe Context: <Table> <Tr> <Th> Star Wars ( 1977 ) </Th> </Tr",,,,entailment,1,0.7192133069038391,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference.Example:Example: Example: Example of the following: Example Example:Example of the above: ExampleExample:Context: Example. Example.Example. Example:Context. Example",,,,neutral,0,0.2768152356147766
1342,grim adventures of billy and mandy live action,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. <Tr> <Tr><Td> <Td><Tt> <Th> The Grim Adventures of Billy & Mandy </Th> </Tr> </Td",,,,neutral,0,0.028341012075543404,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated in the context, make it the best way inference. Example: Example:Example: Example 2: Example 3: Example 4: Example 1: Example",,,,contradiction,0,0.1064121276140213
1343,collect information about various observatories in india and present it in the class wikipedia,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. </P> <P> What is the context of the question?Answer the answer using ONLY what is contained in that context. The context is the question that is not in the",,,,neutral,0,0.1632276475429535,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated, make the worst possible inference using the following context:Context:Contexts:Context :Context:Religions:Religion:ReligiousRel",,,,neutral,0,0.44874247908592224
1344,who plays daniel in descendants of the sun,Cho Tae-gwan,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer will be used in the following context:Context:Contexts:Context :Context: Context:ContextContext:context:Context",0.0,0.0,0.0,contradiction,0,0.19539736211299896,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible deduction.Context:Context:History:History :History:Context :Context: Context:ContextualContext: History",0.0,0.0,0.0,entailment,1,0.6968519687652588
1345,the history of the book of galatians in the bible,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer will be answered using ONLY what is contained in that context.Context:Context: Context: Context : Context:Context : Context",,,,neutral,0,0.0733320489525795,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state the answer, make a best possible conclusion.Context:Context: Context: Context : Context:Context : Context :Context: Subject: Context",,,,neutral,0,0.12770600616931915
1346,where did the first hominids settle in italy,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the answer using ONLY what is contained in it.Answer the Question using ONLY ( ONLY the Context below).Answer the Answer using ONLY The Context below.Answer The Question using the",,,,contradiction,0,0.04678253456950188,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible deduction. If it does not, make an inference.Context: <Ol> <Ol><Ol> </Ol",,,,contradiction,0,0.22298689186573029
1347,what does a new york accent sound like,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the Question using ONLY The Context below.Answer the Answer using ONLYThe Context:Context:Contexts:Context :Context:Synthesizers Synthesizers Without Synthes",,,,neutral,0,0.4153047800064087,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible deduction. If it is not stated, use the best available inference. Example: Example:Example: Example 2.",,,,entailment,1,0.5135079026222229
1348,what is the song king and lionheart about,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the Question using ONLY The context below: <Tr> <Tr><Td colspan=""2""> <Td> The context of the context of The Context below.",,,,entailment,1,0.8412420749664307,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated then make the worst possible inference using the following context: Context: Context : Context:Context: Context <Tr> <Tr><Tr><Th",,,,neutral,0,0.3605009913444519
1349,luke bryan - that's my kind of night,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the Question using ONLY The Context below.Answer the Answer using ONLY THE Context below: <Tr> <Tr><Tr> {Th colspan=""2""> <Td",,,,entailment,1,0.6583760380744934,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible statement. If it does not state the answer, make it explicitly stated.Context: <Tr> <Tr><",,,,entailment,1,0.5099608302116394
1350,i come from barcelona. i know nothing,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the answer using ONLY The context below and say 'You don't Know'.Context:Context: Context:Context :Context:context:Context>Context:<Tr> <",,,,contradiction,0,0.34194430708885193,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated or made the best inference, make a best possible statement. If you are not explicitly stating, make that best possible interpretation.Context: <Tr>",,,,entailment,1,0.3449534773826599
1351,map of the united states divided into 5 regions,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer will be answered using ONLY what is contained in that context. </P> <Table> <P>Context: Global Continental",,,,contradiction,0,0.16089902818202972,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible conclusion.Context:Context: Context: Context : Context:Context : Context :Context: context: Context.Context",,,,entailment,1,0.5519434213638306
1352,how many kinds of basidiocarps are recognised in polyporus,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer will be answered using ONLY what is contained in that context. </P> <P> The origins of football can be traced",,,,contradiction,0,0.25256726145744324,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible assumption.Context:Context:History:History of Football Context:Contextual:Contexts:Context :Context:",,,,neutral,0,0.4014166295528412
1353,who plays leonard snart in legends of tomorrow,Wentworth Earl Miller III,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer will be the answer to the question. The Answer is NOT the answer that is contained in either the context or the context.",0.0,0.0,0.0,contradiction,0,0.032585810869932175,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible assumption.Context:Context:The Story of Tracy Beaker, Tracy Beakers Returns, Tracy Beaking Returns,",0.0,0.0,0.0,entailment,1,0.44093793630599976
1354,when was divorce legalized in the united states,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer may be omitted if the answer does not contain in the Context below. The Answer: The Context: The context is the context",,,,contradiction,0,0.15221410989761353,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible conclusion.Context:Context:History:History of the United States of America (1936 - 1936)<P",,,,neutral,0,0.49251723289489746
1355,who plays lily bell on hell on wheels,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. If the question is not answered, say it is not in the Context below. The answer is NOT contained in any context. The question is NOT in theContext: The Question is",,,,contradiction,0,0.07542236894369125,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible assumption. If it is not stated, then make the worst possible inference and make the most possible inference using the following",,,,neutral,0,0.24273143708705902
1356,president of the largest steel company in 1923,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer will be used only in the contexts below. The context is the context of the question. The question is not included in the",,,,contradiction,0,0.06571126729249954,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible assumption.Context: Canada, United States, United Kingdom, United Nations, and the United States of America, United",,,,contradiction,0,0.24787701666355133
1357,how to get visa on arrival in pakistan,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. If the question is not answered, say it is not included in the Context below. </P> <P> The following is a list of the most difficult visas to obtain in",,,,neutral,0,0.09343992173671722,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible conclusion. If it does not clearly state, then make the worst possible inference possible.Context: Pakistan, Saint Lucia",,,,entailment,1,0.5324053764343262
1358,number of tube cells in the nucule of chara,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is usually given in the following context:Context:Contexts:Context :Context: Context:Context-Context:<P> Most living species have at least one upper",,,,neutral,0,0.06104814261198044,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible deduction.Context:Context:Cell TheoryContext:Cells and the Structure of Life (Cell Theory)<P",,,,neutral,0,0.191013902425766
1359,where are semilunar valves to be found in the mammalian heart,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer IS NOT contained IN THE context below, say'I don't know'. </Tr> <Tr> (Th col",,,,neutral,0,0.337849497795105,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated in the context, make a best possible deduction.Context: <Tr> <Tr><Tr> {Th colspan=""2""> Identifiers </",,,,neutral,0,0.45246362686157227
1360,is antarctica totally situated in the antarctica circle,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer will be the answer to the question. The question will be answered using ONLY what the context is. </P>Context:",,,,entailment,1,0.5229498744010925,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated in the context, make a best possible deduction. If you are not explicitly stating, make your best possible conclusion.Context: The Earth's lowest natural",,,,entailment,1,0.5467135906219482
1361,list of political parties in pakistan with leaders,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer IS NOT contained IN THE context below, say'I don'T know'. </Table> <Table> </Table><",,,,entailment,1,0.3498478829860687,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated in the context, make a best possible conclusion.Context:Context: Context: Context : Context:Context : Context :Context: context: Context.",,,,entailment,1,0.5203012824058533
1362,koi wa ameagari no you ni second season,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the answer using ONLY The context below and say 'You don't want to know'. </Tr> <Tr> </Tr><Tr> <!--Th> <Th> The",,,,contradiction,0,0.13024067878723145,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated in the context, make it the best way inference. Example: Example:Example: Example 2. Example 3. Example 4. Example 2: Example",,,,contradiction,0,0.19676285982131958
1363,where is passing certificate number on hsc certificate of maharashtra,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the Question using ONLY The Context below.Answer the Answer using ONLYThe Context:Context:Contexts:Context :Context:Background:ContextContext: Context: Contexts:",,,,neutral,0,0.358661949634552,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible conclusion. If it is not stated, use the best available inference.Context: California State Board of Secondary and Higher",,,,neutral,0,0.4613152742385864
1364,interim national medical and dental council of south africa,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the Question using ONLY The Context below.Answer the Answer using ONLYThe Context:Context:Contexts:Context :Context: Context: Contexts: Context :Contexts :",,,,entailment,1,0.5501576662063599,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible deduction. If it does not state, then make the worst possible inference possible.Context: <Tr> <Th",,,,entailment,1,0.4913385212421417
1365,what are the sirens in o brother where art thou,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. </Tr> <Tr> </Tr><Td> <Td><Tt> <Ul> <Li> The Ten Commandments </Td></Td>.",,,,neutral,0,0.02884027548134327,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated in the context, make a best possible deduction. Example: Example:Example: Example of Example:Context: Example Example: <Tr> <Th",,,,entailment,1,0.5082812905311584
1366,what was the composition of the estate general of france,clergy,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer will be used in the following context:Context:Contexts:Context :Context:Background:Context-Context: Context:",0.0,0.0,0.0,contradiction,0,0.009676984511315823,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible deduction.Context:Context:Background:Contexts:Context :Context: Context:ContextContext:context:Context",0.0,0.0,0.0,contradiction,0,0.08327431231737137
1367,when did the falcons last win the superbowl,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the answer using ONLY what the context is.Answer the Question using ONLY ( ONLY the Context below).Answer the Answer using ONLY The Context below.Answer The Question using Only the",,,,entailment,1,0.5138727426528931,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated in the context, make a best possible deduction. If you are not explicitly stating, make your best possible conclusion.Context:The Mavericks were a charter",,,,neutral,0,0.37334734201431274
