idx,question,gold,pred,hit@1,hit@3,hit@5,hit@10,precision@1,precision@3,precision@5,precision@10,rr@1,rr@3,rr@5,rr@10,em,f1,rougeL,bleu,retriever,generator
813,who played alice in seven brides for seven brothers,Nancy Kilgas,maid?,0,0,1,1,0.0,0.0,0.2,0.1,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,BM25,BART
815,when does the 2018 mn legislative session end,"January 7, 2019",,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
819,when did dallas cowboys go to the superbowl,1970,of the question),0,0,0,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,14.285.714.285.714.200,0.0,0.0,0.0,0.0,BM25,BART
820,when did the last episode of code black air,"July 18, 2018",,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
822,who plays marnie in bring it on again,Bethany Joy Lenz,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
827,when was the last time byu won utah,"November 28, 2009",,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
828,who flew to close to the sun and his wings melted,Icarus,,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
834,when was amen first used in the bible,Numbers 5:22,"word Amen include `` verily '' and `` truly ''. It can also be used colloquially to express stronger agreement, such in, or for instance, amen to this.",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
838,who sings don't get around much anymore,Duke Ellington,,1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
842,when did the battle of fort sumter happen,"April 12–13, 1861",what is the battle?,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
843,tallest person in the world guinness world record,Robert Wadlow,?,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
844,at what output is marginal product of labour the highest,at the point of diminishing returns,highest output?,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
850,who sing the theme song for good times,Jim Gilstrap,?,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
857,what is area code 01446 in the uk,Barry,64 is being reserved as an overlay location code for the 708 to provide additional numbering options for this area.,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
858,when is halley's comet coming around again,mid-2061,lifetime. HalLEY last appeared in the inner parts of the Solar System in 1986 and will next appear in mid-2061.,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,17.391.304.347.826.000,17.391.304.347.826.000,0.0,BM25,BART
863,is tomato a fruit or vegetable us supreme court,vegetable,,1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.3,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
866,who plays dean and sam dad in supernatural,Jeffrey Dean Morgan,"series creator Eric Kripke, the character is mainly portrayed by Jeffrey Dean Morgan. John is the father of Sam and Dean Winchester, the show's protagonists.",1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.2,1.0,1.0,1.0,1.0,0.0,20.689.655.172.413.700,20.689.655.172.413.700,0.0,BM25,BART
867,the first railway line between karachi and kotri was constructed in,April 1858,,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
870,when does jacob find out he's a werewolf,In the second book of the series (New Moon),he's not a wolf?,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,BM25,BART
873,who is the creator of star vs the forces of evil,Daron Nefcy,: what do you mean?,1,1,1,1,1.0,1.0,0.8,0.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
878,where does it always sunny in philadelphia take place,Philadelphia,in Philadelphia in 2005.,1,1,1,1,1.0,1.0,0.6,0.4,1.0,1.0,1.0,1.0,0.0,0.4,0.4,0.0,BM25,BART
879,who is the longest reigning wwe united states champion,Lex Luger,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
880,when did we start the pledge of allegiance,1942,of Allegiance?,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,BM25,BART
884,total number of articles in indian constitution at present,448,what are the articles?,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
887,who teaches defense against the dark arts after snape,Amycus Carrow,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
888,who does the voice for the aflac duck,Gilbert Gottfried,"in the animated series ""The Adventures of Flac Duck""?",1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
889,when was the last time celtics won nba championship,2008,team win the championship?),0,0,0,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.111.111.111.111.110,0.0,0.0,0.0,0.0,BM25,BART
895,when was the national world war ii memorial built,"April 29, 2004",memorial built?,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
898,who wrote the book of obadiah in the bible,Obadiah,"21 verses, making it the shortest book in the Hebrew Bible.",1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
901,who plays janine's mom on house of payne,Anne-Marie Johnson,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
903,where was the lowest temperature ever recorded on earth,Soviet Vostok Station in Antarctica,Ground measurements.,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
908,who wrote the strange case of dr jekyll and mr hyde,Robert Louis Stevenson,,1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
910,a large collection of servers is called a(n),server farm or server cluster,what is a server?,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.222.222.222.222.200,22.222.222.222.222.200,0.0,BM25,BART
914,when did the first rocket launched into space,1944,rocket?,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
916,daniel bedingfield if you're not the one album,Gotta Get Thru This,Question: what is the name of the song?,1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
918,when did winning colors win the kentucky derby,1988,,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.2,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,BM25,BART
919,when was the last time the la kings made the playoffs,2017–18,in the first place?,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
922,list three offices included in the executive office of the president,Office of Administration,.,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
923,how many national parks are there in karnataka,five,where is the national park?,0,0,0,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,14.285.714.285.714.200,0.0,0.0,0.0,0.0,BM25,BART
945,how many sports are there in the 2018 commonwealth games,19 Commonwealth sports,"Team consisted of 251 athletes, 130 men and 121 women, across 17 sports.",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,125,0.0,BM25,BART
947,queer eye for the straight guy catch phrase,American reality television series,"and Michael Williams along with their producing partner David Metzler ; it was produced by their production company, Scout Productions.",1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
952,who won britain's got talent 2012 winner,Ashleigh and Pudsey,,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
953,what three offices made up virginia's representative government,lieutenant governor and attorney general,", and the Belgae. The Gauls, the largest and best attested group, were Celtic people speaking what is known as the Gaulish language.",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.407.407.407.407.400,7.407.407.407.407.400,0.0,BM25,BART
957,who plays the evil queen on once upon a time,Lana Maria Parrilla,: what's her name?,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
962,what children's book was set in camp green lake texas,Holes,of the book?Question:What is the title of the story,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
968,who sings the song hey ho let's go,Ramones,released prior on 3 May 2014.,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
970,when was harry potter first published in the us,1 September 1998,first publish in the Usages?,0,0,0,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,16.666.666.666.666.600,0.0,0.0,0.0,0.0,BM25,BART
973,when was oman given the official name sultanate of oman,9 August 1970,,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,BM25,BART
976,who sang backing vocals on you're so vain,Mick Jagger,what song are you singing?,0,0,0,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.111.111.111.111.110,0.0,0.0,0.0,0.0,BM25,BART
977,what episode did jim die on ghost whisperer,"""Imaginary Friends and Enemies""",im died on?,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
979,who plays becky on the us cellular commercial,Darien Sills-Evans,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
990,what is an example of a natural climate record/proxy,ice cores,,0,0,1,1,0.0,0.0,0.2,0.1,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,BM25,BART
991,where does the book of daniel take place,Babylon,,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
997,who plays victoria in young and the restless,Amelia Heinle Luckinbill,do you mean?,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1001,who won the cfp national championship last year,Alabama,.,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1004,where was last song filmed on tybee island,on the island's beach and pier,did the song originate from?,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666.666.666.666.600,16.666.666.666.666.600,0.0,BM25,BART
1008,who led the brewers in home runs in 1982,Gorman Thomas,bases ( 2606 ) and extra-base hits ( 534 ).,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1010,who won season 3 rupaul's drag race all stars,Trixie Mattel,": ""Who won the drag race?""",0,0,1,1,0.0,0.0,0.2,0.1,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,BM25,BART
1012,how far is the horsehead nebula from earth,approximately 1500 light years,where are the horseheads?,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1014,who was the song i'll be missing you about,"Christopher ""The Notorious B.I.G."" Wallace",", 1997.",1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1019,who played sunshine in the movie harlem nights,Rochon,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1022,where do the chicago white sox play spring training,Camelback Ranch–Glendale,"White Sox -- Chicago, Illinois",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1031,where does the last name haugen come from,the old Norse word haugr,,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1038,when was the last time north korea fired a missile,September 15,number of short - range missiles into the South Sea of the Japan ( E Sea of South Korea ).,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1041,who played professor wilder on dawson's creek,"Kenneth Joseph ""Ken"" Marino",,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1043,who sang can't get enough of your love baby,Barry White,Theme ''. It became a gold record.,1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1044,who is nana saheb in bajirao mastani movie,Ayush Tandon,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1045,what is the color of hyperlink in html,blue,,0,0,0,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.111.111.111.111.110,0.0,0.0,0.0,0.0,BM25,BART
1048,who is the managing director of hdfc bank,Aditya Puri,Today magazine ranked him # 24th in India's 50 Most Powerful People of 2017 list.,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1050,how old do you have to be to run for the president of the united states,thirty-five Years,year is it?,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,BM25,BART
1053,when did israel adopt the star of david,"October 28, 1948",israel.,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1059,where are the ascii characters found in the utf-8 code points,The first 128 characters,or Universal Coded Character Set ) Transformation Format -- 8 - bits.,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1069,is an encoding for english alphanumeric characters as 7-bit numbers,ASCII,or Universal Coded Character Set ) Transformation Format -- 8 -bit.,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,BM25,BART
1071,who played lucky on king of the hill,Tom Petty,"roy `` Lucky '' Kleintchmidt, and",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1074,when did they start the draft for the vietnam war,"December 1, 1969",.,0,0,1,1,0.0,0.0,0.2,0.1,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,BM25,BART
1077,who plays the mother in a monster calls,Felicity Jones,"a giant tree - like monster ( NeesON ), who states that he will come back and tell Conor three stories.",1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1078,when does the 16 days of activism campaign start,25 November,the 16-day-of-activism campaign?,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1079,when did bud lose his leg in jag,2002,he lost his leg?,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1080,who does mary camden marry in 7th heaven,Carlos Rivera,what is the name of the woman who married her?Question:Who is the mother of the child?Answer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1083,who wrote the music for dances with wolves,John Barry Prendergast,,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1084,who did the donkey talk to in the bible,Balaam,"written in the Bible, not the Bible itself.",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1085,what movie has the song here comes the sun,Sgt. Pepper's Lonely Hearts Club Band,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1089,when did the song colt 45 come out,"September 6, 2001",,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1090,what is the main train station in milan,Milan Central,"old central station ( built 1864 ), which was a transit station but with a limited number of tracks and space, so could not handle the increased traffic caused by the opening of the Simplon tunnel in 1906.",1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,5.263.157.894.736.840,5.263.157.894.736.840,0.0,BM25,BART
1092,who handles the money in the us government,Department of the Treasury,,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1097,when did the center of the roman empire moved from rome to constantinople,11 May 330 AD,was the center then?,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1106,where did they film the first twilight movie,"primarily in Portland, Oregon","the relationship between Bella Swan ( a teenage girl ) and Edward Cullen ( a vampire ), and the subsequent efforts of Edward and his family to keep Bella safe from a coven of evil vampires.",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1112,the evil queen's name in snow white,Queen Grimhilde,Snow White franchise. She is based on the Evil King character from the European fairy tale `` Snow White ''.,1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1113,who was the ruler of india when east india company was set up,Queen Elizabeth I,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1114,who is considered to be the first pope,St Peter,pope's name?,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1119,where does the red river begin and end,"Harmon County, Oklahoma",incarceration.,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1120,when did sachin tendulkar win the world cup,2011,Cup?,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1122,when did beverly hills cop 2 come out,1987,you saw him?,1,1,1,1,1.0,3.333.333.333.333.330,0.4,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1124,which leader halted the muslim invasion of western europe at the battle of tours,Charles Martel,"""",1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1126,what is the largest state in america by size,Alaska,terms of population?,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,BM25,BART
1127,actor who plays jack in will and grace,Sean Patrick Hayes,,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1129,who was the first person to die in romeo and juliet,Mercutio,,0,1,1,1,0.0,3.333.333.333.333.330,0.6,0.3,0.0,3.333.333.333.333.330,3.333.333.333.333.330,3.333.333.333.333.330,0.0,0.0,0.0,0.0,BM25,BART
1131,who does chris griffin's voice on family guy,Seth Green,,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1135,how many republicans are in the senate in 2018,51,who is the senate president?,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1142,who did cleveland play in the finals last year,Golden State Warriors,on the team.,1,1,1,1,1.0,6.666.666.666.666.660,0.6,0.3,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1145,how many athletes does great britain have in the 2018 olympics,58,"four bronze, ranking 19th in the medal tables.",1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1149,who got the highest paid contract in the nba,Stephen Curry,,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1151,the south african institute of tax practitioners was constituted as,a Not for Profit professional body,"promotes and focuses on the public interest, professional standards, ethics and integrity, albeit promoting the tax industry and its members.",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.692.307.692.307.690,7.692.307.692.307.690,0.0,BM25,BART
1152,which president was the president of columbia university,Dwight D. Eisenhower,,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,3.333.333.333.333.330,3.333.333.333.333.330,3.333.333.333.333.330,0.0,0.0,0.0,0.0,BM25,BART
1153,who played spur in man from snowy river,Kirk Douglas,"Who?""",1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1155,where is xanthophyll found in a plant's cell,leaves,.,0,0,0,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,14.285.714.285.714.200,0.0,0.0,0.0,0.0,BM25,BART
1156,who pioneered the little black dress or lbd back in 1926,Coco Chanel,Its ubiquity is such that it is often simply referred to as the `` LBD ''.,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1161,who were the first to start a company to trade with india,the Portuguese Estado da Índia,the rise of business were major causes of the Industrial Revolution.,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.500.000.000.000.000,12.500.000.000.000.000,0.0,BM25,BART
1162,pay scale of section officer in central secretariat,Junior Time Scale,"are governed by CentralSecretariat Service Rules of 1962, which has been issued under the powers of Article 309 of the Constitution of India,",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1163,who is the actor that plays jax in sons of anarchy,Charles Matthew Hunnam,,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1169,who is the yankees all-time leader in pitching wins,Roger Clemens,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1170,where did the 2010 world cup take place,South Africa,.,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,BM25,BART
1171,who plays the character dog in game of thrones,Rory McCann,"What is the dog?""",0,0,1,1,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,BM25,BART
1174,the president of the united states is a member of what branch of government,the executive branch of the federal government,"of the U States Armed Forces. The constitution requires that the president is indirectly elected to a four - year term by the people through the Electoral College ( or by the House of Representatives, should the Electoral college fail to award an absolute majority of votes to any person ).",1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,10.909.090.909.090.900,10.909.090.909.090.900,0.0,BM25,BART
1179,who sings the song ain't no stopping us now,McFadden & Whitehead,who sang the song.,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.2,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,BM25,BART
1183,what kind of boat is used in the everglades,Airboats,,0,0,1,1,0.0,0.0,0.2,0.1,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,BM25,BART
1193,where do the amino acids come from in protein synthesis,tRNA molecules,: what amino acids do they come from?,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1195,who replaced ringo starr on thomas the tank engine,Michael Angelis,"Wilbert Awdry and his son, Christopher Awdry.",0,0,0,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,16.666.666.666.666.600,0.0,0.0,0.0,0.0,BM25,BART
1197,who was the first president born a citizen of the united states,Martin Van Buren,the United States of America.,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1199,who sings the song reunited and it feels so good,Peaches & Herb,?,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,BM25,BART
1200,where do the st louis cardinals do spring training,Roger Dean Stadium,spring training.,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,BM25,BART
1201,when was the last time the mavericks made the playoffs,2015–16,in the first place?,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1205,when did the age of majority change from 21 to 18 in the uk,1970,. Supreme Court change from 18 to 18?,0,1,1,1,0.0,3.333.333.333.333.330,0.2,0.1,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,BM25,BART
1206,who plays taylor on bold and the beautiful,Hunter Tylo,Hayes on the television series The Bold & the Beautiful?Answer.,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1207,who played phil in phil of the future,Raviv Ullman,,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
1209,what is the clean up hitter in baseball,fourth player in the batting order,"by ""clean up hitter""?",0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1210,what is the song anything you can do from,Annie Get Your Gun,' The song was also performed in the musical Annie Get your Gun by Ernie Merman and Ray Middleton.,1,1,1,1,1.0,6.666.666.666.666.660,0.4,0.2,1.0,1.0,1.0,1.0,0.0,3.636.363.636.363.630,3.636.363.636.363.630,0.0,BM25,BART
1212,what is the most popular car in russia,the classic Lada Riva,:,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BM25,BART
1214,what was mrs howell's first name on gilligan's island,Lovey,what is the name of the island?Question:What is the island's name,1,1,1,1,1.0,3.333.333.333.333.330,0.2,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,BM25,BART
